brand,model,variant,year,km,color,price,city
audi,a3,A3 Sportback 1.6,2008,173000,Silver Gray,620000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2008,237000,White,620000,Kayseri
audi,a3,A3 Sportback 1.6,2006,291300,Black,627500,İstanbul
audi,a3,A3 Sportback 1.6 FSI,2005,221000,Blue,628000,Ağrı
audi,a3,A3 Sportback 1.6 TDI,2011,258000,White,629000,Ankara
audi,a3,A3 Sportback 1.6,2006,223000,Black,629000,Osmaniye
audi,a3,A3 Sportback 1.6,2006,252000,Black,629750,İstanbul
audi,a3,A3 Sportback 1.6,2008,294000,Smoke Gray,630000,Sakarya
audi,a3,A3 Hatchback 1.6,2009,244500,Gray,630000,Ankara
audi,a3,A3 Hatchback 1.4 TFSI,2009,205000,Black,630000,Bursa
audi,a3,A3 Hatchback 1.6,2005,250000,Gray,630000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2008,286000,Black,635000,Konya
audi,a3,A3 Sportback 1.6 FSI,2007,180000,Silver Gray,635000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2008,293000,Black,635000,Düzce
audi,a3,A3 Sportback 1.6,2010,218500,Red,639000,Gaziantep
audi,a3,A3 Sportback 1.6,2011,290000,White,640000,Adana
audi,a3,A3 Sportback 1.6 TDI,2011,294000,White,640000,Isparta
audi,a3,A3 Hatchback 1.6,2008,293000,Black,640000,Ankara
audi,a3,A3 Hatchback 1.4 TFSI,2008,246000,Black,640000,İstanbul
audi,a3,A3 Sportback 1.6,2007,232000,Smoke Gray,642000,Ordu
audi,a3,A3 Sportback 1.6,2006,254000,Gray,642500,İzmir
audi,a3,A3 Hatchback 1.4 TFSI,2009,295000,White,645000,Antalya
audi,a3,A3 Hatchback 1.6,2007,204000,Black,645000,Ankara
audi,a3,A3 Hatchback 1.4 TFSI,2009,287000,Red,645000,İstanbul
audi,a3,A3 Sportback 1.6,2005,258000,Blue,649000,Konya
audi,a3,A3 Hatchback 1.6,2006,242000,Black,649000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2008,266000,Black,649000,İzmir
audi,a3,A3 Sportback 1.4 TFSI,2010,275000,Smoke Gray,649750,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2010,300000,White,650000,Kocaeli
audi,a3,A3 Hatchback 1.6,2009,151000,White,650000,İzmir
audi,a3,A3 Sportback 1.6,2010,220000,Black,650000,İstanbul
audi,a3,A3 Sportback 1.6,2007,255000,Black,650000,Mersin
audi,a3,A3 Sportback 1.4 TFSI,2008,249500,Silver Gray,650000,Bursa
audi,a3,A3 Sportback 1.6,2008,285000,Black,650000,Samsun
audi,a3,A3 Sportback 1.4 TFSI,2008,137000,White,650000,Hatay
audi,a3,A3 Sportback 1.6,2009,192300,Black,650000,Tekirdağ
audi,a3,A3 Hatchback 1.6,2004,263000,Silver Gray,650000,Kırıkkale
audi,a3,A3 Sportback 1.6,2007,277000,White,655000,Ankara
audi,a3,A3 Sportback 1.6,2007,257000,Black,655000,Kırıkkale
audi,a3,A3 Hatchback 1.4 TFSI,2010,291000,Black,659000,Afyonkarahisar
audi,a3,A3 Sportback 1.6,2005,285000,Black,659900,Denizli
audi,a3,A3 Sportback 1.6,2006,274500,Black,659999,Kayseri
audi,a3,A3 Sportback 1.6,2009,297000,Black,660000,Osmaniye
audi,a3,A3 Sportback 1.4 TFSI,2010,253000,Black,660000,İzmir
audi,a3,A3 Sportback 1.4 TFSI,2009,240000,White,664000,Kahramanmaraş
audi,a3,A3 Sportback 1.6 FSI,2007,168000,Black,665000,Şanlıurfa
audi,a3,A3 Sportback 1.6,2010,258000,Black,666000,Sakarya
audi,a3,A3 Sportback 1.6 FSI,2007,198000,Black,669750,Adana
audi,a3,A3 Sportback 1.6,2007,296000,Black,670000,Kocaeli
audi,a3,A3 Sportback 1.6,2010,282000,White,670000,Diyarbakır
audi,a3,A3 Hatchback 1.6,2010,255000,Black,670000,Sinop
audi,a3,A3 Hatchback 1.4 TFSI,2008,230000,Black,675000,İstanbul
audi,a3,A3 Sportback 1.6 TDI,2010,200000,Black,675000,Balıkesir
audi,a3,A3 Sportback 1.6 FSI,2006,194000,Gray,675000,İstanbul
audi,a3,A3 Sportback 1.6 FSI,2006,268000,Black,675000,Kocaeli
audi,a3,A3 Hatchback 1.6,2005,238000,Black,675000,İstanbul
audi,a3,A3 Sportback 1.6,2011,231000,White,675000,Karabük
audi,a3,A3 Hatchback 1.4 TFSI,2009,228000,White,675000,İstanbul
audi,a3,A3 Sportback 1.6,2011,298000,White,675000,Kahramanmaraş
audi,a3,A3 Sportback 1.6,2005,260000,Gray,677777,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2009,245000,White,679000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,300000,Black,680000,Ankara
audi,a3,A3 Hatchback 1.4 TFSI,2008,202000,Black,680000,Ankara
audi,a3,A3 Sportback 1.6,2010,299000,Black,680000,Diyarbakır
audi,a3,A3 Sportback 1.4 TFSI,2010,226000,Black,680000,Ankara
audi,a3,A3 Hatchback 1.6,2007,96000,Black,680000,İstanbul
audi,a3,A3 Sportback 1.6,2008,285000,Smoke Gray,685000,Kocaeli
audi,a3,A3 Sportback 1.6,2008,240000,Black,685000,İstanbul
audi,a3,A3 Sportback 1.6 FSI,2007,280000,Black,685000,Balıkesir
audi,a3,A3 Hatchback 1.6,2008,191000,White,685000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2009,229000,Black,685000,İstanbul
audi,a3,A3 Hatchback 1.8 T,2000,257000,Navy,685000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2010,286000,White,685000,İstanbul
audi,a3,A3 Sportback 1.6,2011,174500,White,689000,Adana
audi,a3,A3 Hatchback 1.6,2006,181000,Black,689000,İstanbul
audi,a3,A3 Sportback 1.6,2010,222500,Gray,689500,İstanbul
audi,a3,A3 Sportback 1.6,2010,245000,White,690000,Konya
audi,a3,A3 Hatchback 1.4 TFSI,2009,260000,White,690000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2010,227300,White,695000,İstanbul
audi,a3,A3 Sportback 1.6,2006,164000,Navy,695000,İstanbul
audi,a3,A3 Sportback 1.6,2009,258000,White,695000,Ankara
audi,a3,A3 Sportback 1.6,2007,184000,Gray,695000,Sivas
audi,a3,A3 Sportback 1.6,2008,280000,White,695000,İstanbul
audi,a3,A3 Hatchback 1.8 T,1997,198000,Blue,699000,İstanbul
audi,a3,A3 Hatchback 1.6,2006,248000,Black,699000,Balıkesir
audi,a3,A3 Sportback 1.6,2011,281000,White,699500,Adana
audi,a3,A3 Sportback 1.4 TFSI,2009,289000,Black,699750,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,297000,Black,699999,Konya
audi,a3,A3 Sportback 1.4 TFSI,2010,274000,Gray,700000,Gaziantep
audi,a3,A3 Sportback 1.6 FSI,2007,254000,Gray,700000,Afyonkarahisar
audi,a3,A3 Sportback 1.6,2009,232000,Black,700000,Aydın
audi,a3,A3 Sportback 1.6,2008,196000,Black,700000,Şanlıurfa
audi,a3,A3 Sportback 1.6,2007,222000,Gray,700000,Ankara
audi,a3,A3 Sportback 1.6,2010,194000,White,700000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2008,215000,White,705000,Bursa
audi,a3,A3 Sportback 1.6,2007,204000,Gray,705000,İstanbul
audi,a3,A3 Sportback 1.6,2011,268300,White,707000,Balıkesir
audi,a3,A3 Sportback 1.6,2007,265000,Black,710000,Manisa
audi,a3,A3 Sportback 1.6,2011,275000,White,710000,İstanbul
audi,a3,A3 Sportback 1.6,2009,200000,White,710000,İstanbul
audi,a3,A3 Sportback 1.6 FSI,2008,186000,White,712000,Ankara
audi,a3,A3 Sportback 1.6,2008,261000,Gray,715000,Aydın
audi,a3,A3 Sportback 1.2 TFSI,2011,293000,White,715000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2008,228000,Red,715000,İstanbul
audi,a3,A3 Hatchback 1.6,2009,128000,Black,715000,Bursa
audi,a3,A3 Sportback 1.6 FSI,2005,157000,Blue,715000,Yalova
audi,a3,A3 Sportback 1.6,2010,230000,White,715000,İzmir
audi,a3,A3 Sportback 1.6,2007,250000,Black,715000,Zonguldak
audi,a3,A3 Sportback 1.6,2010,143000,White,715000,Antalya
audi,a3,A3 Sportback 1.6,2007,221000,Silver Gray,715000,Kayseri
audi,a3,A3 Sportback 1.6 TDI,2011,256000,White,719000,İstanbul
audi,a3,A3 Hatchback 1.6,2007,228000,White,720000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2009,259000,Silver Gray,720000,Eskişehir
audi,a3,A3 Sportback 1.6,2006,190000,Brown,720000,Antalya
audi,a3,A3 Sportback 1.4 TFSI,2009,260000,Black,720000,Antalya
audi,a3,A3 Sportback 1.4 TFSI,2008,210000,Black,720000,İstanbul
audi,a3,A3 Sportback 1.6,2008,240000,Smoke Gray,725000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2008,252000,White,720000,Bolu
audi,a3,A3 Sportback 1.6,2008,189000,Black,725000,Eskişehir
audi,a3,A3 Hatchback 1.4 TFSI,2010,158500,White,725000,Antalya
audi,a3,A3 Sportback 1.4 TFSI,2011,214000,Black,725000,Antalya
audi,a3,A3 Sportback 1.6,2009,200000,White,715000,Aydın
audi,a3,A3 Sportback 1.4 TFSI,2010,270000,White,729000,İzmir
audi,a3,A3 Sportback 1.6,2011,237500,Black,730000,İstanbul
audi,a3,A3 Sportback 1.6,2009,201000,White,730000,İstanbul
audi,a3,A3 Sportback 1.6,2007,201000,Gray,735000,Balıkesir
audi,a3,A3 Sportback 1.6,2005,153000,Black,735000,Aydın
audi,a3,A3 Sportback 1.4 TFSI,2010,241000,White,735000,Van
audi,a3,A3 Sportback 1.4 TFSI,2010,179000,Black,735000,Antalya
audi,a3,A3 Sportback 1.6,2006,178000,Silver Gray,735000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2009,220000,Black,735000,Antalya
audi,a3,A3 Sportback 1.6,2009,198000,White,737000,Gaziantep
audi,a3,A3 Sportback 1.4 TFSI,2010,230000,Smoke Gray,739000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2009,202200,White,739000,İstanbul
audi,a3,A3 Hatchback 1.6 TDI,2011,215000,White,740000,Adana
audi,a3,A3 Sportback 1.4 TFSI,2010,254000,White,740000,Elazığ
audi,a3,A3 Sportback 1.6,2006,230000,Gray,740000,Konya
audi,a3,A3 Hatchback 1.6,2008,124000,Gray,743500,Bursa
audi,a3,A3 Sportback 1.4 TFSI,2010,235000,Black,745000,İzmir
audi,a3,A3 Hatchback 1.6,2009,71000,White,745000,İstanbul
audi,a3,A3 Sportback 1.6,2011,194000,Black,745000,İstanbul
audi,a3,A3 Sportback 1.6,2009,206000,Gray,745000,Denizli
audi,a3,A3 Sportback 1.6 TDI,2011,275000,White,745000,İstanbul
audi,a3,A3 Sportback 1.6,2007,250000,Red,745000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2010,295000,White,745000,Erzurum
audi,a3,A3 Sportback 1.6 TDI,2011,277000,White,749000,İstanbul
audi,a3,A3 Sportback 1.6,2006,175000,Brown,749750,Bolu
audi,a3,A3 Sportback 1.4 TFSI,2010,216000,Smoke Gray,750000,Sakarya
audi,a3,A3 Hatchback 1.4 TFSI,2010,162000,Black,750000,Kocaeli
audi,a3,A3 Hatchback 1.4 TFSI,2008,246000,Black,750000,İstanbul
audi,a3,A3 Sportback 1.6,2006,219500,Smoke Gray,750000,Muğla
audi,a3,A3 Sportback 1.6 TDI,2011,275000,White,750000,İstanbul
audi,a3,A3 Sportback 1.6,2010,270000,Silver Gray,750000,Afyonkarahisar
audi,a3,A3 Sportback 1.2 TFSI,2011,270000,Black,750000,İstanbul
audi,a3,A3 Sportback 1.6 TDI,2011,290000,Black,750000,Çanakkale
audi,a3,A3 Hatchback 1.6,2008,152000,Silver Gray,750000,Erzurum
audi,a3,A3 Sportback 1.6,2007,225000,Black,753000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2009,264000,White,755000,İstanbul
audi,a3,A3 Sportback 1.6,2006,254000,White,755000,Osmaniye
audi,a3,A3 Hatchback 1.6,2009,177000,White,755000,İstanbul
audi,a3,A3 Sportback 1.6,2006,214000,Black,755000,Antalya
audi,a3,A3 Sportback 1.6,2006,190000,Black,760000,Konya
audi,a3,A3 Sportback 1.6 TDI,2011,287000,White,760000,Zonguldak
audi,a3,A3 Sportback 1.4 TFSI,2009,147000,White,760000,Kilis
audi,a3,A3 Sportback 1.6,2009,175000,White,765000,Burdur
audi,a3,A3 Hatchback 1.6,2010,275500,White,765000,Amasya
audi,a3,A3 Hatchback 1.6 TDI,2011,235000,White,765000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,270000,Navy,769000,Mersin
audi,a3,A3 Sportback 1.6,2009,179000,Black,769000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2009,147000,White,770000,Kilis
audi,a3,A3 Sportback 1.6,2007,193000,Blue,770000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,132000,White,774000,İstanbul
audi,a3,A3 Hatchback 1.6,2008,107000,Black,775000,Samsun
audi,a3,A3 Sportback 1.2 TFSI,2011,203000,Black,775000,Gaziantep
audi,a3,A3 Sportback 1.6,2007,273000,Black,775500,Ankara
audi,a3,A3 Sportback 1.6,2006,154000,Black,775900,İstanbul
audi,a3,A3 Sportback 1.6,2010,288000,White,780000,Konya
audi,a3,A3 Sportback 1.4 TFSI,2008,84000,Black,780000,İstanbul
audi,a3,A3 Sportback 1.6,2010,142000,Black,785000,Bolu
audi,a3,A3 Hatchback 1.8 T,1997,200000,White,785000,Diyarbakır
audi,a3,A3 Sportback 1.6 TDI,2011,275000,Black,785000,Ankara
audi,a3,A3 Sportback 1.6,2011,104000,White,785000,Kayseri
audi,a3,A3 Sportback 1.6,2009,258000,Black,789000,İzmir
audi,a3,A3 Sportback 1.6 TDI,2011,220000,Black,789000,Gaziantep
audi,a3,A3 Sportback 1.4 TFSI,2009,178000,Gray,790000,Bursa
audi,a3,A3 Sportback 1.4 TFSI,2008,189000,Black,790000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,192000,Black,790000,Gaziantep
audi,a3,A3 Hatchback 1.4 TFSI,2008,142000,Black,790000,Bursa
audi,a3,A3 Sportback 1.6,2010,163000,Black,790000,Tekirdağ
audi,a3,A3 Sportback 1.6,2010,274000,Black,790000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2008,232000,White,795000,İstanbul
audi,a3,A3 Hatchback 1.6 TDI,2011,179000,White,795000,İstanbul
audi,a3,A3 Sportback 1.6,2010,151000,Silver Gray,795000,Nevşehir
audi,a3,A3 Sportback 1.4 TFSI,2010,260000,White,795000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,198000,Black,795000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2010,219000,Red,795000,İzmir
audi,a3,A3 Sportback 1.4 TFSI,2009,235000,Black,795000,Edirne
audi,a3,A3 Hatchback 1.4 TFSI,2011,258000,White,795000,İstanbul
audi,a3,A3 Sportback 1.6,2010,259000,Red,797750,Ankara
audi,a3,A3 Hatchback 1.6,2008,143000,Blue,798000,İzmir
audi,a3,A3 Sportback 1.4 TFSI,2010,209000,Red,798000,Çankırı
audi,a3,A3 Hatchback 1.4 TFSI,2011,256800,Black,799000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,209000,White,799500,İstanbul
audi,a3,A3 Sportback 1.6,2010,235000,Black,800000,Sakarya
audi,a3,A3 Sportback 1.6,2011,225000,Black,800000,Giresun
audi,a3,A3 Sportback 1.6 TDI,2011,289000,Black,800000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2010,251000,Black,800000,Düzce
audi,a3,A3 Sportback 1.6,2007,151000,Black,800000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2010,168000,Smoke Gray,800000,İstanbul
audi,a3,A3 Hatchback 1.6,2010,146000,White,800000,İstanbul
audi,a3,A3 Sportback 1.6,2011,220000,White,800000,Ankara
audi,a3,A3 Sportback 1.6,2007,219500,Gray,805000,Manisa
audi,a3,A3 Sportback 1.4 TFSI,2011,175000,White,805000,Şanlıurfa
audi,a3,A3 Sportback 1.6,2007,249000,White,809900,Denizli
audi,a3,A3 Sportback 1.6 TDI,2011,151000,White,810000,İstanbul
audi,a3,A3 Sportback 1.6,2010,160000,Black,810000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,235000,Black,810000,Kahramanmaraş
audi,a3,A3 Sportback 1.6,2008,239000,White,810000,Aydın
audi,a3,A3 Sportback 1.4 TFSI,2010,220000,Gray,810000,Aydın
audi,a3,A3 Sportback 1.6,2010,183000,Red,810000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2010,124200,Silver Gray,815000,İstanbul
audi,a3,A3 Sportback 1.6,2009,177000,Smoke Gray,815000,Mersin
audi,a3,A3 Sportback 1.6 TDI,2011,270000,Black,815000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,209000,White,815750,İzmir
audi,a3,A3 Sportback 1.6,2006,114000,White,818750,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2011,165000,White,819000,İstanbul
audi,a3,A3 Sportback 1.6,2008,99000,Blue,820000,Kayseri
audi,a3,A3 Sportback 1.4 TFSI,2008,217000,White,820000,Sakarya
audi,a3,A3 Hatchback 1.4 TFSI,2009,249500,White,820000,Ankara
audi,a3,A3 Sportback 1.6,2006,164000,Black,820000,Eskişehir
audi,a3,A3 Sportback 1.6 TDI,2011,230500,Black,820000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,171000,Silver Gray,820000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,267000,Smoke Gray,820000,Samsun
audi,a3,A3 Sportback 1.4 TFSI,2009,167000,White,820000,Ardahan
audi,a3,A3 Sportback 1.6,2011,238400,White,820000,İzmir
audi,a3,A3 Sportback 1.4 TFSI,2009,132000,Black,820000,İstanbul
audi,a3,A3 Sportback 1.6,2011,144000,Black,825000,Bitlis
audi,a3,A3 Sportback 1.4 TFSI,2010,276000,Black,825000,Konya
audi,a3,A3 Sportback 1.4 TFSI,2009,198000,White,825000,İstanbul
audi,a3,A3 Sportback 1.6,2010,125000,White,825000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2009,238000,Smoke Gray,825000,Ankara
audi,a3,A3 Hatchback 1.4 TFSI,2011,166000,White,829000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2009,179000,White,829000,Rize
audi,a3,A3 Sportback 1.4 TFSI,2008,191000,White,830000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2008,208000,Gray,830000,Konya
audi,a3,A3 Sportback 1.6 TDI,2011,250000,White,830000,Şanlıurfa
audi,a3,A3 Sportback 1.6 TDI,2011,288000,Black,835000,Isparta
audi,a3,A3 Sportback 1.6 TDI,2011,290000,Black,835000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,179000,Black,835000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2009,199000,White,835000,Balıkesir
audi,a3,A3 Sportback 1.4 TFSI,2011,198000,White,835000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2009,199000,Smoke Gray,839000,Aydın
audi,a3,A3 Hatchback 1.6 TDI,2011,235000,White,839000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,237000,White,840000,Bingöl
audi,a3,A3 Sportback 1.6,2009,225500,White,840000,Malatya
audi,a3,A3 Sportback 1.6,2010,200000,White,840000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2008,185000,Black,840000,Aydın
audi,a3,A3 Sportback 1.6 TDI,2011,231000,Black,845000,Konya
audi,a3,A3 Hatchback 1.4 TFSI,2010,211000,White,845000,İstanbul
audi,a3,A3 Sportback 1.6,2011,166000,White,845000,Kilis
audi,a3,A3 Sportback 1.6,2010,228000,White,845000,Ankara
audi,a3,A3 Sportback 1.6,2006,132800,Silver Gray,848000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,230000,White,849500,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2010,215000,Black,850000,Sivas
audi,a3,A3 Sportback 1.6,2009,180000,Black,850000,İstanbul
audi,a3,A3 Sportback 1.6,2011,141000,White,850000,Kayseri
audi,a3,A3 Hatchback 1.4 TFSI,2011,175000,Black,850000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2011,180000,Gray,850000,Sakarya
audi,a3,A3 Hatchback 1.6,2007,240000,Black,850000,İstanbul
audi,a3,A3 Hatchback 1.4 TFSI,2010,159500,Black,850000,Edirne
audi,a3,A3 Sportback 1.4 TFSI,2010,234000,White,850000,Samsun
audi,a3,A3 Sportback 1.6,2008,185000,Silver Gray,850000,Ankara
audi,a3,A3 Sportback 1.6 TDI,2011,238000,White,850000,Bursa
audi,a3,A3 Sportback 1.4 TFSI,2011,205000,White,855000,Çanakkale
audi,a3,A3 Sportback 1.4 TFSI,2010,140000,Black,855000,Kocaeli
audi,a3,A3 Sportback 1.6,2006,159000,Gray,859000,İstanbul
audi,a3,A3 Sportback 1.6 TDI,2011,190000,White,859000,Ankara
audi,a3,A3 Sportback 1.6,2010,185000,White,860000,İzmir
audi,a3,A3 Sportback 1.4 TFSI,2010,196000,White,860000,Trabzon
audi,a3,A3 Sportback 1.6 TDI,2011,240000,White,865000,İzmir
audi,a3,A3 Hatchback 1.6,2009,87000,Black,865000,İstanbul
audi,a3,A3 Sportback 1.6 TDI,2011,220000,Black,865000,Kayseri
audi,a3,A3 Sportback 1.6 TDI,2011,234000,White,865000,Aydın
audi,a3,A3 Sportback 1.6,2008,145000,Gray,870000,Konya
audi,a3,A3 Hatchback 1.4 TFSI,2011,277000,White,870000,Kastamonu
audi,a3,A3 Sportback 1.4 TFSI,2010,180000,White,870000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,216000,Silver Gray,870000,Denizli
audi,a3,A3 Sportback 1.4 TFSI,2010,250000,White,870000,Ankara
audi,a3,A3 Sportback 1.6,2010,270000,White,870000,Ankara
audi,a3,A3 Sportback 1.6,2010,230000,White,875000,Çankırı
audi,a3,A3 Sportback 1.6,2010,166000,White,875000,Kocaeli
audi,a3,A3 Sportback 1.4 TFSI,2011,237000,White,875000,Trabzon
audi,a3,A3 Sportback 1.6,2011,225000,Black,875000,Ordu
audi,a3,A3 Sportback 1.2 TFSI,2011,225000,White,875000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,184700,White,875000,Denizli
audi,a3,A3 Sportback 1.6,2010,235600,White,875000,İzmir
audi,a3,A3 Sportback 1.6,2010,176000,Black,875000,Kayseri
audi,a3,A3 Sportback 1.6,2010,185000,White,899000,Kayseri
audi,a3,A3 Sportback 1.6,2008,109800,Beige,877000,Trabzon
audi,a3,A3 Hatchback 1.6,2011,195000,White,880000,İstanbul
audi,a3,A3 Sportback 1.6,2011,130000,White,880000,Mersin
audi,a3,A3 Sportback 1.6,2008,77000,Black,885000,Balıkesir
audi,a3,A3 Sportback 1.6,2010,147600,White,885000,Tokat
audi,a3,A3 Sportback 1.6,2010,145000,White,885000,İstanbul
audi,a3,A3 Sportback 1.6,2010,171700,Red,887750,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2011,187600,White,890000,Kocaeli
audi,a3,A3 Sportback 1.6,2007,129500,Black,890000,Edirne
audi,a3,A3 Sportback 1.4 TFSI,2009,157000,Smoke Gray,890000,Antalya
audi,a3,A3 Sportback 1.4 TFSI,2008,131000,White,893000,Sakarya
audi,a3,A3 Sportback 1.6,2011,172000,Black,895000,İstanbul
audi,a3,A3 Sportback 1.6,2010,97000,White,895000,Kırıkkale
audi,a3,A3 Sportback 1.6,2010,115000,Black,895000,Sakarya
audi,a3,A3 Sportback 1.6,2009,151000,White,895000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,216000,Black,895000,Konya
audi,a3,A3 Sportback 1.6,2011,74000,White,897500,Bursa
audi,a3,A3 Sportback 1.4 TFSI,2011,220000,Smoke Gray,899000,İstanbul
audi,a3,A3 Sportback 1.6,2011,88000,Black,900000,Uşak
audi,a3,A3 Sportback 1.2 TFSI,2011,134500,Black,900000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,152000,Black,900000,Bursa
audi,a3,A3 Sportback 1.4 TFSI,2008,119000,Black,900000,Ankara
audi,a3,A3 Sportback 1.4 TFSI,2010,154000,White,900000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,171000,Black,900000,Gümüşhane
audi,a3,A3 Sportback 1.6,2010,194000,Gray,900000,Elazığ
audi,a3,A3 Sportback 1.6,2011,210000,White,910000,Kırıkkale
audi,a3,A3 Sportback 1.4 TFSI,2011,260000,White,910000,Ankara
audi,a3,A3 Sportback 1.6,2011,142000,White,910000,Zonguldak
audi,a3,A3 Sportback 1.4 TFSI,2009,149000,Black,910000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,222000,Black,910000,Samsun
audi,a3,A3 Sportback 1.6 TDI,2011,197000,Black,915000,Diyarbakır
audi,a3,A3 Sportback 1.6 TDI,2011,215000,White,915000,Kahramanmaraş
audi,a3,A3 Sportback 1.6 TDI,2011,230000,White,915000,Mersin
audi,a3,A3 Hatchback 1.4 TFSI,2011,119500,White,919000,Antalya
audi,a3,A3 Sportback 1.4 TFSI,2011,259000,White,920000,Ankara
audi,a3,A3 Sportback 1.6,2011,97000,White,920000,Antalya
audi,a3,A3 Sportback 1.4 TFSI,2009,217700,Black,920000,Trabzon
audi,a3,A3 Sportback 1.4 TFSI,2010,179000,Gray,925000,Mersin
audi,a3,A3 Sportback 1.4 TFSI,2010,176500,White,925000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2009,199000,Black,925000,Tekirdağ
audi,a3,A3 Sportback 1.6,2007,66000,Black,925000,Bursa
audi,a3,A3 Sportback 1.2 TFSI,2011,226000,White,925000,Aksaray
audi,a3,A3 Sportback 1.6,2010,166500,White,930000,Ankara
audi,a3,A3 Sportback 1.6,2011,78000,White,930000,İstanbul
audi,a3,A3 Sportback 1.6 TDI,2011,235000,White,935000,Konya
audi,a3,A3 Sportback 1.4 TFSI,2009,115000,Black,936000,Ankara
audi,a3,A3 Sportback 1.6 TDI,2011,139700,White,939000,İstanbul
audi,a3,A3 Sportback 1.6 TDI,2011,174000,White,945000,İstanbul
audi,a3,A3 Sportback 1.6,2011,144000,White,945000,Ankara
audi,a3,A3 Sportback 1.6 TDI,2011,198000,White,950000,Konya
audi,a3,A3 Sportback 1.6,2006,55000,Brown,950000,Niğde
audi,a3,A3 Hatchback 1.4 TFSI,2010,192000,Smoke Gray,950000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2011,195000,White,950000,Ankara
audi,a3,A3 Sportback 1.6 TDI,2011,209000,Black,950000,Giresun
audi,a3,A3 Sportback 1.4 TFSI,2010,110000,White,950000,Muğla
audi,a3,A3 Sportback 1.6,2010,106000,White,950000,İstanbul
audi,a3,A3 Sportback 1.4 TFSI,2010,208000,White,950000,Konya
audi,a3,A3 Sportback 1.4 TFSI,2010,176500,White,910000,Elazığ
audi,a3,A3 Sportback 1.4 TFSI,2009,230000,White,960000,Muğla
audi,a3,A3 Sportback 1.4 TFSI,2010,165000,Gray,960000,İstanbul
